student,school,time,message
4,IOE00509,66,"Walk to Beddington Village THEN 463 bus to Beddington Lane Tram Stop THEN Tramway Tram to Wimbledon Tram Stop THEN South Western Railway to Earlsfield THEN 270 bus to Burntwood Lane THEN Walk to 187 Burntwood Lane, Wandsworth"
4,IOE00538,89,"Walk to Beddington Village THEN 455 bus to Therapia Lane Tram Stop THEN Tramway Tram to Wimbledon Tram Stop THEN District line to Paddington THEN Bakerloo line to Kilburn Park THEN Walk to 42 Oxford Road, Kilburn"
4,IOE00553,67,"Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Southern to London Victoria THEN Walk to 1 Palace Street, St James's Park"
4,IOE00572,113,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to London Bridge THEN Jubilee line to West Ham THEN Hammersmith & City line to Barking THEN 62 bus to Salisbury Avenue THEN Walk to 61 Sandringham Road, Barking"
4,IOE00579,120,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to London Bridge THEN Jubilee line to Canning Town THEN DLR to Beckton DLR Station THEN Walk to Beckton Bus Station THEN 173 bus to Gale Street / Goresbrook Leisure Centre THEN Walk to 1 Gale Street, Dagenham"
4,IOE00582,116,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to Norwood Junction THEN London Overground to Whitechapel Rail Station THEN Elizabeth line to Seven Kings Station THEN 86 bus to Whalebone Lane THEN Walk to 455 Whalebone Lane North, Chadwell Heath"
4,IOE00641,103,"Walk to Beddington Village THEN 455 bus to Therapia Lane Tram Stop THEN Tramway Tram to Wimbledon Tram Stop THEN South Western Railway to Vauxhall (London), Vauxhall THEN Walk to Vauxhall THEN Victoria line to Euston THEN Northern line to Golders Green THEN 210 bus to Wellgarth Road THEN Walk to 1 North End Road, Golders Green"
4,IOE00664,104,Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Southern to London Victoria THEN Victoria line to Euston THEN Northern line to East Finchley THEN 143 bus to Basing Way THEN Walk to Finchley
4,IOE00674,100,Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Southern to London Victoria THEN Victoria line to Euston THEN Northern line to East Finchley THEN 143 bus to Ossulton Way THEN Walk to Hampstead Garden Suburb
4,IOE00692,107,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to London Bridge THEN Southeastern to Bexley THEN 229 bus to Bexleyheath / Highland Road THEN Walk to 38 Watling Street, Bexleyheath"
4,IOE00694,111,"Walk to Beddington Village THEN 455 bus to Ampere Way Tram / Valley Park THEN Walk to Ampere Way Tram Stop THEN Tramway Tram to East Croydon Tram Stop THEN Walk to East Croydon Rail Station THEN Thameslink to London Bridge THEN Southeastern to New Eltham THEN B13 bus to Overcourt Close THEN Walk to 443 Blackfen Road, Sidcup"
4,IOE00739,107,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to London Bridge THEN Jubilee line to Kingsbury THEN 183 bus to Shrewsbury Avenue THEN Walk to 21 Claremont Avenue, Kenton"
4,IOE00740,103,"Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Southern to London Victoria THEN Victoria line to Euston THEN Northern line to Colindale THEN 303 bus to Eton Grove THEN Walk to 162 Princes Avenue, Kingsbury"
4,IOE00753,111,"Walk to Richmond Road, Beddington THEN 455 bus to Wilson's School THEN 154 bus to Waddon Station THEN Walk to Waddon THEN Southern to London Bridge THEN Southeastern to Mottingham THEN 161 bus to Mottingham Road / Court Road THEN 638 bus to Eltham College THEN Walk to 1 Colview Court, Mottingham"
4,IOE00812,49,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to Selhurst THEN 75 bus to Portland Road THEN Walk to 9999 Cumberlow Avenue, South Norwood"
4,IOE00813,60,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to Norwood Junction THEN Walk to Portland Road THEN 410 bus to Harris City Academy THEN Walk to 1 Mowbray Road, Upper Norwood"
4,IOE00818,51,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to Thornton Heath THEN 250 bus to Kensington Avenue THEN Walk to 34 Kensington Avenue, Thornton Heath"
4,IOE00822,64,"Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Thameslink to Streatham THEN 249 bus to Grecian Crescent THEN Walk to 1 Beulah Hill, South Norwood"
4,IOE00831,60,"Walk to Beddington Village THEN 463 bus to Therapia Lane Tram Stop THEN Tramway Tram to East Croydon Tram Stop THEN Walk to East Croydon Rail Station THEN 367 bus to Glade Gardens THEN Walk to 94 Orchard Way, Croydon"
4,IOE00863,117,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to London Bridge THEN Jubilee line to Bond Street THEN Elizabeth line to Southall Station THEN H32 bus to The Green THEN 105 bus to Allenby Road THEN Walk to 106 Allenby Road, Southall"
4,IOE00867,105,"Walk to Beddington Village THEN 455 bus to Therapia Lane Tram Stop THEN Tramway Tram to Wimbledon Tram Stop THEN District line to Earl's Court THEN Piccadilly line to Northfields THEN E3 bus to Kennedy Road THEN Walk to 4 Kennedy Road, Hanwell"
4,IOE00869,92,"Walk to Beddington Village THEN 463 bus to Beddington Lane Tram Stop THEN Tramway Tram to Wimbledon Tram Stop THEN District line to Earl's Court THEN Piccadilly line to North Ealing THEN Walk to 1 Garage Road, Acton"
4,IOE00953,102,"Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Southern to London Victoria THEN Victoria line to Seven Sisters THEN 149 bus to White Hart Lane Station THEN Walk to 1 Taylor Close, Tottenham"
4,IOE00954,104,"Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Thameslink to Kentish Town THEN Northern line to East Finchley THEN 102 bus to Fortismere Avenue THEN Walk to 1 Burlington Road, Muswell Hill"
4,IOE00963,100,"Walk to Beddington Village THEN 455 bus to Therapia Lane Tram Stop THEN Tramway Tram to Morden Road Tram Stop THEN 93 bus to Morden Rd / South Wimbledon Stn THEN Walk to South Wimbledon Station THEN Northern line to Stockwell THEN Victoria line to Finsbury Park THEN Piccadilly line to Turnpike Lane THEN 67 bus to La Rose Lane THEN Walk to 1 Ashleys Alley, Tottenham"
4,IOE00976,99,"Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Southern to London Victoria THEN Victoria line to Finsbury Park THEN Piccadilly line to Wood Green THEN 141 bus to Wood Green Police Station THEN Walk to 9999 Crofts Lane, Wood Green"
4,IOE00978,98,"Walk to Richmond Road, Beddington THEN 463 bus to Church Road (SM6) THEN 410 bus to Dingwall Road / East Croydon Station THEN Walk to East Croydon Rail Station THEN Thameslink to Finsbury Park THEN Great Northern to Alexandra Palace THEN Walk to 1 Station Road, Wood Green"
4,IOE01009,113,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to London Bridge THEN Jubilee line to Finchley Road THEN Metropolitan line to North Harrow THEN Walk to 1 George V Avenue, Pinner"
4,IOE01013,105,"Walk to Beddington Village THEN 463 bus to Beddington Lane Tram Stop THEN Tramway Tram to Wimbledon Tram Stop THEN District line to Earl's Court THEN Piccadilly line to South Harrow THEN H10 bus to Kings Road (HA2) THEN Walk to 312 Eastcote Lane, South Harrow"
4,IOE01062,143,"Walk to Beddington Village THEN 455 bus to Reeves Corner THEN 157 bus to Selhurst Station THEN Southern to London Victoria THEN Victoria line to Oxford Circus THEN Bakerloo line to Paddington THEN Walk to Paddington Rail Station THEN Elizabeth line to Hayes & Harlington Station THEN U4 bus to The Greenway THEN Walk to 1 The Greenway, Uxbridge"
4,IOE01153,109,"Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Thameslink to Farringdon THEN Elizabeth line to Whitechapel Station THEN Hammersmith & City line to East Ham THEN 147 bus to Sheridan Road THEN Walk to 13 Rectory Road, Manor Park"
4,IOE01157,100,"Walk to Richmond Road, Beddington THEN 463 bus to Church Road (SM6) THEN 410 bus to Dingwall Road / East Croydon Station THEN Walk to East Croydon Rail Station THEN Thameslink to London Bridge THEN Jubilee line to Canning Town THEN 147 bus to Bennett Road THEN Walk to 9 Oban Close, Plaistow"
4,IOE01165,104,"Walk to Beddington Village THEN 455 bus to Reeves Corner THEN 410 bus to Dingwall Road / East Croydon Station THEN Walk to East Croydon Rail Station THEN Thameslink to London Bridge THEN Jubilee line to Canning Town THEN DLR to Beckton DLR Station THEN Walk to Beckton Bus Station THEN 300 bus to Kingsford Way THEN Walk to 1 Mitchell Walk, Beckton"
4,IOE01190,109,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to London Bridge THEN Walk to London Bridge Borough High St THEN 35 bus to Liverpool Street Station THEN Central line to South Woodford THEN 179 bus to Chingford Lane (IG8) THEN Walk to 8 The Charter Road, Woodford Green"
4,IOE01191,107,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to London Bridge THEN Walk to London Bridge Borough High St THEN 35 bus to Liverpool Street Station THEN Central line to Woodford THEN 275 bus to St. Barnabas Road THEN Walk to 198 St Barnabas Road, Woodford Green"
4,IOE01223,87,"Walk to Richmond Road, Beddington THEN 463 bus to Croydon Road /Wallington Green THEN X26 bus to Broad Street / Teddington THEN 33 bus to Orleans Park School THEN Walk to 9999 Orleans Road, Twickenham"
4,IOE01263,110,"Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Southern to London Victoria THEN Victoria line to Walthamstow Central THEN Walk to Walthamstow Bus Station THEN 20 bus to Oakhurst Gardens THEN Walk to 1 Oakhurst Gardens, Walthamstow"
4,IOE01275,121,"Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Southern to London Victoria THEN Victoria line to Walthamstow Central THEN Walk to Walthamstow Bus Station THEN 215 bus to Mansfield Park THEN Walk to 9999 Nevin Drive, Chingford"
4,IOE01406,138,"Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Southern to London Victoria THEN 702 bus to Chalvey, Windsor Road McDonalds THEN Walk to 16 Ragstone Road, Slough"
4,IOE01431,104,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to London Bridge THEN Walk to London Bridge Borough High St THEN 35 bus to Liverpool Street Station THEN Central line to Loughton THEN Walk to 1 Alderton Hill, Loughton"
4,IOE01586,121,"Walk to Beddington Village THEN 463 bus to Beddington Lane Tram Stop THEN Tramway Tram to Mitcham Tram Stop THEN 118 bus to Morden Station THEN Northern line to Stockwell THEN Victoria line to Euston THEN West Midlands Trains to Bushey THEN Walk to Bushey Arches THEN 602 bus to Bushey (Watford), Queens School THEN Walk to Bushey (Watford)"
4,IOE01595,118,"Walk to Beddington Village THEN 455 bus to West Croydon Bus Station THEN Walk to West Croydon Station THEN London Overground to Norwood Junction Rail Station THEN Thameslink to St Albans City THEN Walk to St Albans, St Albans City Railway Station THEN 305 bus to New Greens, New Greens Avenue THEN Walk to 5 Sandridgebury Lane, St Albans"
4,IOE01599,137,"Walk to Beddington Village THEN 455 bus to West Croydon Bus Station THEN Walk to West Croydon Station THEN London Overground to Norwood Junction Rail Station THEN Thameslink to Farringdon THEN Thameslink to Elstree & Borehamwood THEN 306 bus to Bushey (Watford), Little Reddings School THEN Walk to 1 Coldharbour Lane, Bushey"
4,IOE01821,107,Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Southern to London Victoria THEN Victoria line to Finsbury Park THEN Piccadilly line to Arnos Grove THEN 382 bus to North London Business Park THEN Walk to Brunswick Park
4,IOE01839,83,"Walk to Beddington Village THEN 463 bus to Beddington Lane Tram Stop THEN Tramway Tram to Wimbledon Tram Stop THEN District line to Paddington THEN Walk to 60 Malden Road, Camden"
4,IOE01856,106,"Walk to Beddington Village THEN 463 bus to Mitcham Eastfields Station THEN Walk to Eastfields Road THEN 152 bus to Colliers Wood Station THEN Northern line to Kennington THEN Northern line to East Finchley THEN 102 bus to Fairlawn Avenue THEN Walk to 9999 Gilden Crescent, Kentish Town"
4,IOE02395,103,"Walk to Beddington Village THEN 455 bus to West Croydon Bus Station THEN Walk to West Croydon Station THEN London Overground to Dalston Junction Rail Station THEN Walk to Kingsland High Street THEN 67 bus to Stoke Newington Station THEN Walk to 39 Cazenove Road, Stamford Hill"
4,IOE02497,62,"Walk to Richmond Road, Beddington THEN 463 bus to Wallington Station THEN Southern to Norwood Junction THEN Walk to Portland Road THEN 196 bus to Beulah Spa THEN Walk to 72 Spurgeon Road, Upper Norwood"
7,IOE00043,67,cycling-regular
7,IOE00044,60,cycling-regular
7,IOE00045,67,cycling-regular
7,IOE00046,72,cycling-regular
7,IOE00081,86,cycling-regular
7,IOE00128,57,cycling-regular
7,IOE00131,64,cycling-regular
7,IOE00166,42,cycling-regular
7,IOE00172,33,cycling-regular
7,IOE00218,76,cycling-regular
7,IOE00223,69,cycling-regular
7,IOE00276,9,cycling-regular
7,IOE00348,38,cycling-regular
7,IOE00352,52,cycling-regular
7,IOE00403,56,cycling-regular
7,IOE00406,37,cycling-regular
7,IOE00452,60,cycling-regular
7,IOE00454,59,cycling-regular
7,IOE00460,56,cycling-regular
7,IOE00471,56,cycling-regular
7,IOE00506,15,cycling-regular
7,IOE00509,15,cycling-regular
7,IOE00538,59,cycling-regular
7,IOE00553,39,cycling-regular
7,IOE00572,98,cycling-regular
7,IOE00579,104,cycling-regular
7,IOE00582,109,cycling-regular
7,IOE00641,72,cycling-regular
7,IOE00664,85,cycling-regular
7,IOE00674,83,cycling-regular
7,IOE00692,99,cycling-regular
7,IOE00694,84,cycling-regular
7,IOE00739,89,cycling-regular
7,IOE00740,89,cycling-regular
7,IOE00753,69,cycling-regular
7,IOE00812,27,cycling-regular
7,IOE00813,25,cycling-regular
7,IOE00818,14,cycling-regular
7,IOE00822,16,cycling-regular
7,IOE00831,40,cycling-regular
7,IOE00863,87,cycling-regular
7,IOE00867,83,cycling-regular
7,IOE00869,68,cycling-regular
7,IOE00953,92,cycling-regular
7,IOE00954,85,cycling-regular
7,IOE00963,80,cycling-regular
7,IOE00976,87,cycling-regular
7,IOE00978,84,cycling-regular
7,IOE01009,105,cycling-regular
7,IOE01013,101,cycling-regular
7,IOE01062,115,cycling-regular
7,IOE01153,87,cycling-regular
7,IOE01157,80,cycling-regular
7,IOE01165,84,cycling-regular
7,IOE01190,96,cycling-regular
7,IOE01191,100,cycling-regular
7,IOE01223,59,cycling-regular
7,IOE01263,87,cycling-regular
7,IOE01275,106,cycling-regular
7,IOE01406,136,cycling-regular
7,IOE01431,117,cycling-regular
7,IOE01586,124,cycling-regular
7,IOE01595,166,cycling-regular
7,IOE01599,120,cycling-regular
7,IOE01821,104,cycling-regular
7,IOE01839,52,cycling-regular
7,IOE01856,85,cycling-regular
7,IOE02395,72,cycling-regular
7,IOE02497,19,cycling-regular
9,IOE00043,63,"Walk to Snaresbrook Station THEN Central line to Leytonstone THEN Walk to Leytonstone Station / Grove Green Road THEN W16 bus to Leyton Midland Road Station THEN London Overground to Upper Holloway Rail Station THEN Walk to Archway Station THEN C11 bus to William Ellis School THEN Walk to 1 Gilden Crescent, Kentish Town"
9,IOE00044,55,"Walk to Heronwood Hospital THEN W13 bus to High Street / Hermon Hill THEN Walk to Snaresbrook Station THEN Central line to Liverpool Street THEN Metropolitan line to King's Cross St.Pancras THEN Walk to 123 Chalton Street, Camden"
9,IOE00045,68,"Walk to Heronwood Hospital THEN W13 bus to Wanstead Station THEN Central line to Stratford THEN Elizabeth line to Farringdon Station THEN Thameslink to West Hampstead Thameslink THEN C11 bus to Hampstead School THEN Walk to 9999 Gilden Crescent, Kentish Town"
9,IOE00046,59,"Walk to Snaresbrook Station THEN Central line to Stratford THEN Elizabeth line to Tottenham Court Road Station THEN Northern line to Tufnell Park THEN Walk to 12 Dartmouth Park Hill, Holloway"
9,IOE00081,65,"Walk to Snaresbrook Station THEN Central line to Stratford THEN DLR to Woolwich Arsenal DLR Station THEN Walk to Woolwich Arsenal Station THEN 291 bus to Heavitree Road THEN Walk to 1 Old Mill Road, Plumstead"
9,IOE00128,44,"Walk to Snaresbrook Station THEN Central line to Mile End THEN Hammersmith & City line to Whitechapel THEN London Overground to Hoxton Rail Station THEN Walk to 1 Thurtle Road, Bethnal Green"
9,IOE00131,43,"Walk to Heronwood Hospital THEN W13 bus to High Street / Hermon Hill THEN Walk to Snaresbrook Station THEN Central line to Stratford THEN London Overground to Hackney Central Rail Station THEN Walk to 9999 Frampton Park Road, Hackney"
9,IOE00166,68,"Walk to Snaresbrook Station THEN Central line to Mile End THEN District line to Barons Court THEN Walk to 37 St Dunstans Road, Hammersmith"
9,IOE00172,67,"Walk to Heronwood Hospital THEN W13 bus to Wanstead Station THEN Central line to Notting Hill Gate THEN District line to Parsons Green THEN Walk to 9 Parsons Green, Fulham"
